loc,mdate,SO2,CO,O3,NO2,PM10,PM25
336111,2019101306,0.002,0.4,0.023,0.005,33,18
336111,2019101307,0.002,0.4,0.022,0.007,24,14
336111,2019101308,0.003,0.4,0.022,0.008,22,10
336111,2019101309,0.003,0.4,0.025,0.006,18,7
336111,2019101310,0.003,0.4,0.03,0.006,24,6
336111,2019101311,0.003,0.4,0.037,0.004,23,4
336111,2019101312,0.002,0.4,0.038,0.003,19,2
336111,2019101313,0.003,0.4,0.041,0.002,13,2
336111,2019101314,0.003,0.4,0.044,0.004,20,4
336111,2019101315,0.003,0.4,0.047,0.003,31,7
336111,2019101316,0.003,0.4,0.049,0.004,24,6
336111,2019101317,0.003,0.4,0.049,0.004,31,9
336111,2019101318,0.002,0.4,0.043,0.003,34,15
336111,2019101319,0.002,0.4,0.04,0.005,36,18
336111,2019101320,0.002,0.4,0.038,0.005,29,15
336111,2019101321,0.002,0.5,0.039,0.004,29,13
336111,2019101322,0.002,0.5,0.032,0.007,29,11
336111,2019101323,0.002,0.5,0.02,0.016,28,11
336111,2019101324,0.003,0.5,0.016,0.018,27,14
336111,2019101401,0.003,0.5,0.017,0.016,30,13
336111,2019101402,0.002,0.5,0.02,0.01,29,15
336111,2019101403,0.002,0.5,0.019,0.009,24,15
336111,2019101404,0.002,0.5,0.019,0.007,29,13
336111,2019101405,0.002,0.5,0.013,0.013,28,15
336111,2019101406,0.002,0.5,0.009,0.016,22,15
336111,2019101407,0.003,0.6,0.006,0.022,25,14
336111,2019101408,0.003,0.6,0.008,0.023,31,12
336111,2019101409,0.003,0.6,0.014,0.02,27,8
336111,2019101410,0.003,0.5,0.03,0.008,39,10
336111,2019101411,0.003,0.5,0.036,0.005,41,10
336111,2019101412,0.003,0.6,0.042,0.004,56,18
336111,2019101413,0.003,0.6,0.045,0.003,67,28
336111,2019101414,0.003,0.6,0.041,0.004,56,27
336111,2019101415,0.003,0.6,0.04,0.004,43,28
336111,2019101416,0.003,0.4,0.04,0.003,28,24
336111,2019101417,0.002,0.4,0.039,0.003,27,17
336111,2019101418,0.003,0.4,0.04,0.004,30,11
336111,2019101419,0.002,0.4,0.038,0.005,25,11
336111,2019101420,0.002,0.4,0.038,0.004,26,10
336111,2019101421,0.002,0.4,0.038,0.003,25,13
336111,2019101422,0.002,0.4,0.038,0.003,23,10
336111,2019101423,0.002,0.4,0.036,0.003,27,9
336111,2019101424,0.003,0.4,0.035,0.002,23,5
336111,2019101501,0.003,0.4,0.035,0.002,27,5
336111,2019101502,0.003,0.4,0.033,0.003,25,8
336111,2019101503,0.003,0.4,0.033,0.003,26,9
336111,2019101504,0.003,0.4,0.032,0.003,28,7
336111,2019101505,0.003,0.4,0.031,0.004,26,10
336111,2019101506,0.004,0.4,0.031,0.003,29,8
336111,2019101507,0.003,0.4,0.027,0.007,30,7
336111,2019101508,0.004,0.4,0.026,0.009,31,5
336111,2019101509,0.004,0.4,0.027,0.008,33,5
336111,2019101510,0.004,0.4,0.03,0.007,42,5
336111,2019101511,0.005,0.5,0.033,0.005,42,6
336111,2019101512,0.004,0.5,0.036,0.006,41,7
336111,2019101513,0.004,0.5,0.039,0.006,37,10
336111,2019101514,0.004,0.5,0.042,0.006,44,13
336111,2019101515,0.004,0.5,0.046,0.006,44,17
336111,2019101516,0.004,0.5,0.05,0.006,48,15
336111,2019101517,0.004,0.5,0.052,0.007,46,20
336111,2019101518,0.004,0.5,0.047,0.011,50,21
336111,2019101519,0.004,0.5,0.052,0.007,47,25
336111,2019101520,0.003,0.5,0.05,0.006,44,23
336111,2019101521,0.003,0.5,0.047,0.008,41,22
336111,2019101522,0.003,0.5,0.041,0.012,42,22
336111,2019101523,0.003,0.5,0.038,0.015,42,20
336111,2019101524,0.003,0.6,0.036,0.013,45,21
336111,2019101601,0.003,0.6,0.025,0.017,50,20
336111,2019101602,0.003,0.6,0.026,0.013,50,23
336111,2019101603,0.003,0.6,0.026,0.012,52,28
336111,2019101604,0.003,0.6,0.023,0.013,45,30
336111,2019101605,0.003,0.6,0.024,0.014,47,31
336111,2019101606,0.003,0.6,0.015,0.022,48,33
336111,2019101607,0.003,0.6,0.009,0.027,45,37
336111,2019101608,0.003,0.7,0.01,0.026,46,36
336111,2019101609,0.003,0.7,0.014,0.023,40,31
336111,2019101610,0.004,0.7,0.021,0.016,32,24
336111,2019101611,0.004,0.7,0.032,0.01,25,10
336111,2019101612,0.003,0.5,0.041,0.007,35,4
336111,2019101613,0.003,0.5,0.046,0.005,36,2
336111,2019101614,0.003,0.4,0.049,0.004,39,2
336111,2019101615,0.003,0.4,0.05,0.005,37,7
336111,2019101616,0.003,0.4,0.05,0.005,37,12
336111,2019101617,0.003,0.4,0.05,0.005,41,15
336111,2019101618,0.003,0.4,0.048,0.007,39,19
336111,2019101619,0.003,0.5,0.043,0.011,41,26
336111,2019101620,0.003,0.5,0.044,0.011,38,25
336111,2019101621,0.003,0.5,0.044,0.008,37,28
336111,2019101622,0.003,0.5,0.042,0.007,28,26
336111,2019101623,0.003,0.5,0.041,0.009,30,23
336111,2019101624,0.002,0.5,0.039,0.009,30,20
336111,2019101701,0.003,0.5,0.037,0.011,30,16
336111,2019101702,0.003,0.5,0.037,0.009,29,15
336111,2019101703,0.003,0.5,0.043,0.006,30,18
336111,2019101704,0.003,0.5,0.038,0.007,42,22
336111,2019101705,0.003,0.5,0.034,0.009,46,29
336111,2019101706,0.003,0.5,0.032,0.01,47,35
336111,2019101707,0.003,0.6,0.024,0.02,50,38
336111,2019101708,0.003,0.6,0.019,0.022,42,34
336111,2019101709,0.003,0.6,0.018,0.021,41,34
336111,2019101710,0.003,0.7,0.017,0.027,42,34
336111,2019101711,0.004,0.6,0.026,0.023,43,32
336111,2019101714,0.003,0.5,0.037,0.01,46,27
336111,2019101715,0.003,0.5,0.038,0.011,41,25
336111,2019101716,0.003,0.5,0.043,0.01,51,25
336111,2019101717,0.004,0.6,0.051,0.011,64,31
336111,2019101718,0.004,0.6,0.05,0.013,84,37
336111,2019101719,0.003,0.6,0.049,0.014,77,43
336111,2019101720,0.003,0.6,0.043,0.018,57,48
336111,2019101721,0.003,0.6,0.038,0.021,50,50
336111,2019101722,0.003,0.7,0.029,0.025,71,46
336111,2019101723,0.003,0.6,0.029,0.022,60,43
336111,2019101724,0.003,0.6,0.024,0.019,48,37
336111,2019101801,0.003,0.5,0.024,0.014,36,36
336111,2019101803,0.003,0.5,0.02,0.013,38,36
336111,2019101804,0.003,0.5,0.023,0.009,31,30
336111,2019101807,0.003,0.5,0.02,0.011,24,20
336111,2019101808,0.003,0.5,0.017,0.013,21,18
336111,2019101809,0.003,0.5,0.019,0.015,16,14
336111,2019101810,0.003,0.5,0.018,0.015,16,7
336111,2019101811,0.003,0.5,0.022,0.01,23,5
336111,2019101812,0.003,0.5,0.024,0.01,32,4
336111,2019101813,0.003,0.5,0.027,0.009,34,6
336111,2019101814,0.003,0.4,0.03,0.007,25,9
336111,2019101815,0.003,0.4,0.031,0.009,32,9
336111,2019101816,0.003,0.4,0.035,0.007,40,13
336111,2019101817,0.003,0.4,0.036,0.007,36,16
336111,2019101818,0.003,0.4,0.032,0.009,32,18
336111,2019101819,0.003,0.5,0.029,0.01,31,10
336111,2019101820,0.003,0.5,0.027,0.01,34,8
336111,2019101821,0.003,0.5,0.025,0.01,37,18
336111,2019101822,0.003,0.5,0.027,0.008,40,19
336111,2019101823,0.003,0.4,0.028,0.007,31,15
336111,2019101824,0.003,0.5,0.027,0.007,31,10
336111,2019101901,0.003,0.5,0.027,0.006,28,12
336111,2019101902,0.003,0.5,0.028,0.005,28,14
336111,2019101903,0.003,0.4,0.029,0.004,16,14
336111,2019101904,0.003,0.5,0.023,0.007,23,11
336111,2019101905,0.003,0.5,0.018,0.01,25,14
336111,2019101906,0.003,0.5,0.021,0.007,21,10
336111,2019101907,0.003,0.5,0.016,0.01,24,11
336111,2019101908,0.003,0.5,0.018,0.008,27,13
336111,2019101909,0.003,0.5,0.023,0.007,22,12
336111,2019101910,0.003,0.4,0.029,0.005,23,11
336111,2019101911,0.003,0.4,0.036,0.004,19,11
336111,2019101912,0.003,0.4,0.041,0.004,27,12
336111,2019101913,0.003,0.4,0.042,0.003,30,22
336111,2019101914,0.003,0.4,0.043,0.003,22,22
336111,2019101915,0.003,0.4,0.042,0.003,25,16
336111,2019101916,0.003,0.4,0.043,0.003,18,10
336111,2019101917,0.003,0.4,0.045,0.003,28,8
336111,2019101918,0.003,0.4,0.046,0.004,30,11
336111,2019101919,0.003,0.5,0.044,0.004,38,14
336111,2019101920,0.003,0.5,0.043,0.005,32,10
336111,2019101921,0.003,0.5,0.043,0.004,34,9
336111,2019101922,0.003,0.5,0.042,0.004,30,10
336111,2019101923,0.003,0.5,0.036,0.007,40,11
336111,2019101924,0.003,0.5,0.035,0.006,32,19
336111,2019102001,0.003,0.5,0.028,0.009,32,18
336111,2019102002,0.003,0.5,0.029,0.005,32,20
336111,2019102003,0.003,0.5,0.033,0.005,31,18
336111,2019102004,0.003,0.5,0.028,0.007,27,20
336111,2019102005,0.003,0.5,0.039,0.004,31,17
336111,2019102006,0.003,0.5,0.039,0.005,34,18
336111,2019102007,0.003,0.6,0.021,0.018,39,23
336111,2019102008,0.003,0.6,0.012,0.024,39,25
336111,2019102009,0.003,0.6,0.016,0.021,26,16
336111,2019102010,0.003,0.6,0.019,0.012,42,20
336111,2019102011,0.003,0.6,0.03,0.01,39,24
336111,2019102012,0.004,0.6,0.041,0.009,37,20
336111,2019102013,0.004,0.5,0.049,0.006,39,23
336111,2019102014,0.004,0.5,0.051,0.005,36,28
336111,2019102015,0.003,0.5,0.051,0.005,22,18
336111,2019102016,0.003,0.5,0.054,0.006,45,23
336111,2019102017,0.004,0.6,0.056,0.007,52,29
336111,2019102018,0.004,0.6,0.056,0.008,56,32
336111,2019102019,0.004,0.6,0.056,0.008,48,30
336111,2019102020,0.003,0.6,0.053,0.009,48,26
336111,2019102021,0.003,0.6,0.052,0.008,36,23
336111,2019102022,0.003,0.6,0.05,0.007,32,22
336111,2019102023,0.003,0.6,0.046,0.008,46,22
336111,2019102024,0.003,0.6,0.045,0.007,37,28
336111,2019102101,0.003,0.6,0.039,0.009,49,32
336111,2019102102,0.003,0.6,0.032,0.011,57,31
336111,2019102103,0.003,0.6,0.023,0.014,52,34
336111,2019102104,0.003,0.6,0.028,0.01,51,37
336111,2019102105,0.003,0.6,0.019,0.014,50,35
336111,2019102106,0.003,0.6,0.015,0.017,46,35
336111,2019102107,0.003,0.6,0.006,0.025,40,34
336111,2019102108,0.003,0.7,0.006,0.03,38,30
336111,2019102109,0.003,0.6,0.02,0.021,36,25
336111,2019102110,0.003,0.5,0.032,0.012,32,18
336111,2019102111,0.003,0.5,0.03,0.014,34,14
336111,2019102112,0.003,0.5,0.037,0.012,37,13
336111,2019102113,0.003,0.5,0.052,0.007,32,18
336111,2019102114,0.003,0.5,0.056,0.006,42,24
336111,2019102115,0.003,0.5,0.058,0.005,35,24
336111,2019102116,0.003,0.5,0.057,0.007,44,23
336111,2019102117,0.003,0.5,0.059,0.009,48,28
336111,2019102118,0.003,0.5,0.057,0.012,50,33
336111,2019102119,0.003,0.6,0.053,0.014,49,33
336111,2019102120,0.003,0.6,0.053,0.011,39,26
336111,2019102121,0.003,0.7,0.049,0.011,46,18
336111,2019102122,0.003,0.8,0.029,0.025,41,17
336111,2019102123,0.003,0.8,0.017,0.033,50,19
336111,2019102124,0.003,0.8,0.01,0.036,47,26
336111,2019102201,0.003,0.8,0.009,0.033,60,31
336111,2019102202,0.003,0.6,0.023,0.015,67,34
336111,2019102203,0.003,0.7,0.023,0.014,58,37
336111,2019102204,0.003,0.6,0.025,0.014,51,39
336111,2019102205,0.003,0.6,0.021,0.015,44,38
336111,2019102208,0.003,0.6,0.012,0.025,34,29
336111,2019102209,0.003,0.6,0.02,0.017,28,18
336111,2019102210,0.003,0.5,0.031,0.01,26,16
336111,2019102211,0.003,0.5,0.036,0.008,12,8
336111,2019102212,0.003,0.4,0.04,0.007,14,3
336111,2019102213,0.003,0.4,0.045,0.006,17,3
336111,2019102214,0.003,0.4,0.048,0.006,26,10
336111,2019102215,0.003,0.4,0.051,0.005,25,10
336111,2019102216,0.003,0.4,0.05,0.005,28,14
336111,2019102217,0.003,0.4,0.051,0.005,27,13
336111,2019102218,0.003,0.5,0.047,0.006,34,17
336111,2019102219,0.003,0.5,0.044,0.007,32,22
336111,2019102220,0.003,0.5,0.044,0.005,30,19
336111,2019102221,0.003,0.5,0.042,0.005,20,12
336111,2019102222,0.003,0.5,0.04,0.006,23,10
336111,2019102223,0.003,0.5,0.034,0.009,28,16
336111,2019102224,0.003,0.5,0.024,0.017,30,18
336111,2019102301,0.003,0.6,0.02,0.017,29,18
336111,2019102302,0.003,0.6,0.019,0.016,33,18
336111,2019102303,0.003,0.5,0.025,0.01,33,23
336111,2019102304,0.003,0.5,0.028,0.008,40,27
336111,2019102305,0.003,0.5,0.026,0.008,43,24
336111,2019102306,0.003,0.5,0.023,0.009,37,25
336111,2019102307,0.003,0.6,0.012,0.018,37,24
336111,2019102308,0.003,0.6,0.009,0.021,57,28
336111,2019102309,0.003,0.6,0.007,0.025,47,25
336111,2019102310,0.003,0.7,0.009,0.024,50,23
336111,2019102311,0.004,0.6,0.013,0.023,40,23
336111,2019102312,0.003,0.5,0.023,0.014,34,16
336111,2019102313,0.003,0.5,0.03,0.008,24,18
336111,2019102314,0.003,0.5,0.034,0.006,26,19
336111,2019102315,0.003,0.5,0.033,0.007,32,15
336111,2019102316,0.003,0.5,0.033,0.008,37,16
336111,2019102317,0.003,0.5,0.03,0.012,34,18
336111,2019102318,0.003,0.5,0.026,0.013,51,21
336111,2019102319,0.003,0.5,0.022,0.015,45,25
336111,2019102320,0.003,0.5,0.022,0.014,34,21
336111,2019102321,0.003,0.5,0.02,0.016,33,18
336111,2019102322,0.003,0.5,0.019,0.014,28,16
336111,2019102323,0.003,0.5,0.02,0.009,41,18
336111,2019102324,0.003,0.5,0.019,0.01,45,21
336111,2019102401,0.003,0.6,0.015,0.013,35,23
336111,2019102402,0.003,0.5,0.019,0.008,37,23
336111,2019102403,0.003,0.5,0.019,0.008,32,22
336111,2019102404,0.003,0.5,0.018,0.008,42,25
336111,2019102405,0.003,0.5,0.017,0.009,41,24
336111,2019102406,0.003,0.6,0.016,0.013,39,22
336111,2019102407,0.003,0.6,0.02,0.014,37,26
336111,2019102408,0.003,0.6,0.023,0.014,31,20
336111,2019102409,0.003,0.6,0.023,0.015,36,22
336111,2019102410,0.003,0.6,0.026,0.012,32,17
336111,2019102411,0.003,0.5,0.026,0.012,34,14
336111,2019102412,0.003,0.5,0.032,0.008,34,12
336111,2019102413,0.003,0.5,0.039,0.005,36,11
336111,2019102414,0.003,0.5,0.046,0.004,36,11
336111,2019102415,0.003,0.5,0.049,0.004,41,12
336111,2019102416,0.003,0.5,0.047,0.006,41,15
336111,2019102417,0.003,0.5,0.044,0.006,48,18
336111,2019102418,0.003,0.5,0.041,0.008,49,21
336111,2019102419,0.003,0.5,0.038,0.011,40,24
336111,2019102420,0.003,0.5,0.045,0.007,33,18
336111,2019102421,0.003,0.5,0.043,0.007,32,12
336111,2019102422,0.003,0.5,0.037,0.011,33,11
336111,2019102423,0.003,0.6,0.035,0.013,42,16
336111,2019102424,0.003,0.6,0.031,0.013,41,22
336111,2019102501,0.003,0.6,0.033,0.008,31,22
336111,2019102502,0.003,0.6,0.027,0.008,32,24
336111,2019102503,0.003,0.6,0.022,0.009,34,20
336111,2019102504,0.002,0.6,0.015,0.011,39,22
336111,2019102505,0.003,0.6,0.009,0.014,42,19
336111,2019102506,0.003,0.7,0.005,0.02,34,23
336111,2019102507,0.003,0.7,0.002,0.024,34,18
336111,2019102508,0.003,0.7,0.004,0.025,35,17
336111,2019102509,0.003,0.6,0.013,0.015,23,12
336111,2019102510,0.003,0.5,0.023,0.01,29,18
336111,2019102511,0.003,0.5,0.029,0.008,24,19
336111,2019102512,0.003,0.5,0.035,0.008,29,19
336111,2019102513,0.003,0.5,0.044,0.004,29,14
336111,2019102514,0.003,0.4,0.045,0.005,28,11
336111,2019102515,0.003,0.5,0.046,0.005,22,11
336111,2019102516,0.003,0.5,0.049,0.004,32,11
336111,2019102517,0.004,0.5,0.051,0.007,36,14
336111,2019102518,0.005,0.6,0.049,0.009,48,22
336111,2019102519,0.004,0.6,0.04,0.012,60,33
336111,2019102520,0.004,0.6,0.037,0.011,37,20
336111,2019102521,0.003,0.6,0.039,0.008,39,14
336111,2019102522,0.003,0.7,0.041,0.004,46,14
336111,2019102523,0.003,0.7,0.037,0.003,44,16
336111,2019102524,0.003,0.6,0.037,0.003,36,20
336111,2019102601,0.003,0.5,0.037,0.002,34,26
336111,2019102604,0.003,0.4,0.033,0.001,25,17
336111,2019102605,0.003,0.4,0.033,0.002,24,11
336111,2019102606,0.003,0.4,0.032,0.003,22,8
336111,2019102607,0.003,0.4,0.03,0.003,29,8
336111,2019102608,0.003,0.5,0.029,0.004,29,9
336111,2019102609,0.003,0.5,0.03,0.004,25,10
336111,2019102610,0.003,0.5,0.033,0.003,31,8
336111,2019102611,0.003,0.4,0.034,0.003,25,8
336111,2019102612,0.003,0.4,0.034,0.003,25,7
336111,2019102613,0.003,0.4,0.034,0.003,18,6
336111,2019102614,0.003,0.4,0.034,0.003,28,6
336111,2019102615,0.003,0.4,0.034,0.003,32,10
336111,2019102616,0.002,0.4,0.036,0.002,29,10
336111,2019102617,0.003,0.4,0.035,0.003,31,12
336111,2019102618,0.003,0.4,0.034,0.005,25,12
336111,2019102619,0.003,0.4,0.033,0.005,21,12
336111,2019102620,0.003,0.4,0.034,0.004,24,11
336111,2019102621,0.002,0.4,0.035,0.004,19,10
336111,2019102622,0.003,0.4,0.034,0.004,19,7
336111,2019102623,0.002,0.4,0.036,0.003,18,6
336111,2019102624,0.003,0.4,0.038,0.001,16,5
336111,2019102701,0.002,0.4,0.038,0.001,15,6
336111,2019102702,0.003,0.4,0.039,0.001,10,9
336111,2019102703,0.003,0.4,0.04,0.001,17,7
336111,2019102704,0.003,0.4,0.04,0.001,17,5
336111,2019102705,0.003,0.4,0.038,0.001,7,5
336111,2019102706,0.003,0.4,0.036,0.002,14,6
336111,2019102707,0.003,0.4,0.034,0.003,12,3
336111,2019102708,0.003,0.4,0.029,0.006,18,3
336111,2019102709,0.003,0.4,0.03,0.005,14,3
336111,2019102710,0.003,0.4,0.032,0.004,16,2
336111,2019102711,0.003,0.4,0.037,0.002,23,3
336111,2019102712,0.003,0.4,0.038,0.002,23,5
336111,2019102713,0.003,0.4,0.04,0.002,24,5
336111,2019102714,0.003,0.4,0.041,0.002,24,3
336111,2019102715,0.003,0.4,0.041,0.003,21,3
336111,2019102716,0.003,0.4,0.042,0.002,21,6
336111,2019102717,0.003,0.4,0.042,0.002,23,9
336111,2019102718,0.003,0.4,0.04,0.004,20,9
336111,2019102719,0.003,0.4,0.035,0.009,21,14
336111,2019102720,0.003,0.4,0.034,0.01,24,13
336111,2019102721,0.003,0.4,0.034,0.007,24,11
336111,2019102722,0.003,0.5,0.03,0.01,27,14
336111,2019102723,0.003,0.5,0.029,0.01,29,19
336111,2019102724,0.003,0.6,0.018,0.02,22,16
336111,2019102801,0.003,0.6,0.015,0.019,26,16
336111,2019102802,0.003,0.6,0.015,0.017,19,16
336111,2019102803,0.003,0.6,0.013,0.018,25,13
336111,2019102804,0.003,0.6,0.013,0.016,26,15
336111,2019102805,0.003,0.5,0.012,0.018,26,15
336111,2019102806,0.003,0.5,0.016,0.016,27,19
336111,2019102807,0.003,0.5,0.011,0.023,30,19
336111,2019102808,0.003,0.6,0.008,0.026,28,22
336111,2019102809,0.003,0.6,0.009,0.028,34,21
336111,2019102810,0.003,0.5,0.02,0.019,51,19
336111,2019102811,0.003,0.5,0.025,0.012,44,17
336111,2019102812,0.004,0.5,0.035,0.009,33,9
336111,2019102813,0.003,0.5,0.041,0.007,37,10
336111,2019102814,0.003,0.4,0.047,0.004,32,12
336111,2019102815,0.003,0.5,0.049,0.004,24,14
336111,2019102816,0.003,0.4,0.049,0.004,23,10
336111,2019102817,0.003,0.4,0.046,0.006,30,15
336111,2019102818,0.004,0.5,0.041,0.011,33,19
336111,2019102819,0.003,0.5,0.035,0.017,36,25
336111,2019102820,0.006,0.5,0.03,0.02,41,29
336111,2019102821,0.005,0.5,0.033,0.016,32,26
336111,2019102822,0.005,0.5,0.031,0.016,26,23
336111,2019102823,0.005,0.5,0.026,0.018,34,23
336111,2019102824,0.004,0.6,0.028,0.013,33,24
336111,2019102901,0.005,0.6,0.022,0.016,32,21
336111,2019102902,0.005,0.6,0.025,0.013,27,22
336111,2019102903,0.003,0.6,0.025,0.011,26,17
336111,2019102904,0.003,0.6,0.023,0.012,24,16
336111,2019102905,0.003,0.7,0.018,0.017,30,18
336111,2019102906,0.003,0.5,0.032,0.004,85,14
336111,2019102907,0.003,0.5,0.027,0.007,149,18
336111,2019102908,0.003,0.6,0.008,0.027,126,26
336111,2019102909,0.003,0.6,0.012,0.021,137,22
336111,2019102910,0.003,0.5,0.028,0.008,200,30
336111,2019102911,0.003,0.5,0.042,0.005,184,25
336111,2019102912,0.003,0.4,0.046,0.005,175,23
336111,2019102913,0.003,0.4,0.048,0.004,171,27
336111,2019102914,0.003,0.4,0.044,0.003,122,27
336111,2019102915,0.003,0.4,0.041,0.003,57,16
336111,2019102916,0.003,0.4,0.041,0.003,48,12
336111,2019102917,0.003,0.4,0.039,0.005,55,10
336111,2019102918,0.003,0.5,0.036,0.007,54,13
336111,2019102919,0.003,0.5,0.033,0.01,44,14
336111,2019102920,0.003,0.5,0.033,0.006,44,13
336111,2019102921,0.002,0.5,0.035,0.003,69,13
336111,2019102922,0.002,0.4,0.033,0.003,60,13
336111,2019102923,0.003,0.4,0.033,0.003,45,11
336111,2019102924,0.003,0.4,0.034,0.002,38,10
336111,2019103001,0.003,0.4,0.033,0.002,23,12
336111,2019103002,0.003,0.4,0.033,0.003,23,12
336111,2019103003,0.003,0.4,0.034,0.001,20,11
336111,2019103004,0.002,0.4,0.035,0.001,18,7
336111,2019103005,0.003,0.4,0.034,0.003,14,5
336111,2019103006,0.003,0.4,0.031,0.004,15,4
336111,2019103007,0.003,0.5,0.016,0.019,22,6
336111,2019103008,0.003,0.7,0.003,0.037,20,7
336111,2019103009,0.003,0.5,0.017,0.03,18,6
336111,2019103010,0.003,0.4,0.031,0.006,25,4
336111,2019103013,0.002,0.3,0.036,0.003,20,2
336111,2019103014,0.002,0.3,0.037,0.003,15,2
336111,2019103015,0.002,0.3,0.038,0.003,20,2
336111,2019103016,0.002,0.3,0.038,0.004,19,3
336111,2019103017,0.002,0.3,0.038,0.004,20,6
336111,2019103018,0.002,0.3,0.036,0.007,21,6
336111,2019103019,0.002,0.4,0.033,0.011,30,11
336111,2019103020,0.002,0.4,0.034,0.009,33,15
336111,2019103021,0.002,0.4,0.03,0.011,28,14
336111,2019103022,0.002,0.5,0.009,0.032,26,14
336111,2019103023,0.002,0.5,0.007,0.034,30,14
336111,2019103024,0.002,0.5,0.006,0.034,18,10
336111,2019103101,0.002,0.5,0.012,0.026,27,9
336111,2019103102,0.002,0.5,0.016,0.019,27,11
336111,2019103103,0.002,0.4,0.022,0.014,23,10
336111,2019103104,0.002,0.4,0.025,0.007,25,12
336111,2019103105,0.002,0.4,0.02,0.012,29,13
336111,2019103106,0.002,0.5,0.01,0.021,31,18
336111,2019103107,0.002,0.5,0.003,0.03,30,18
336111,2019103108,0.002,0.5,0.004,0.028,32,20
336111,2019103109,0.002,0.5,0.01,0.023,28,18
336111,2019103110,0.003,0.5,0.019,0.018,42,13
336111,2019103111,0.004,0.5,0.025,0.02,48,13
336111,2019103112,0.004,0.4,0.036,0.011,50,14
336111,2019103113,0.003,0.4,0.042,0.005,31,7
336111,2019103114,0.003,0.4,0.045,0.005,31,4
336111,2019103115,0.003,0.4,0.049,0.006,56,5
336111,2019103116,0.003,0.4,0.053,0.006,81,9
336111,2019103117,0.003,0.4,0.055,0.006,92,23
336111,2019103118,0.003,0.5,0.05,0.013,106,26
336111,2019103119,0.002,0.6,0.038,0.024,109,31
336111,2019103120,0.002,0.8,0.016,0.043,111,28
336111,2019103121,0.002,0.8,0.007,0.049,97,28
336111,2019103122,0.002,0.9,0.003,0.052,99,24
336111,2019103123,0.003,0.8,0.007,0.04,102,26
336111,2019103124,0.003,0.8,0.005,0.041,111,33
632132,2019100101,0.001,0.4,0.024,0.008,34,26
632132,2019100102,0.001,0.4,0.021,0.008,30,20
632132,2019100103,0.001,0.4,0.019,0.007,31,23
632132,2019100104,0.001,0.4,0.017,0.008,31,18
632132,2019100105,0.001,0.4,0.014,0.01,35,21
632132,2019100106,0.001,0.4,0.012,0.012,31,17
632132,2019100107,0.001,0.4,0.007,0.02,31,19
632132,2019100108,0.001,0.4,0.015,0.019,37,23
632132,2019100109,0.001,0.4,0.019,0.017,38,22
632132,2019100110,0.001,0.4,0.031,0.011,47,24
632132,2019100111,0.001,0.4,0.032,0.012,56,31
632132,2019100112,0.002,0.4,0.035,0.013,55,29
632132,2019100113,0.002,0.4,0.04,0.013,45,32
632132,2019100114,0.002,0.3,0.04,0.014,48,32
632132,2019100115,0.001,0.3,0.041,0.013,45,33
632132,2019100116,0.001,0.3,0.04,0.013,48,34
632132,2019100117,0.001,0.3,0.037,0.016,54,35
632132,2019100118,0.001,0.3,0.03,0.022,56,37
632132,2019100119,0.001,0.3,0.025,0.024,47,37
632132,2019100120,0.001,0.3,0.024,0.022,58,38
632132,2019100121,0.001,0.3,0.022,0.02,61,42
632132,2019100122,0.001,0.3,0.013,0.02,64,46
632132,2019100123,0.001,0.3,0.017,0.015,67,46
632132,2019100124,0.001,0.3,0.009,0.018,56,43
632132,2019100201,0.001,0.3,0.022,0.009,57,44
632132,2019100202,0.001,0.3,0.009,0.009,54,40
632132,2019100203,0.001,0.2,0.01,0.006,48,37
632132,2019100204,0.001,0.3,0.007,0.008,43,29
632132,2019100205,0.001,0.3,0.007,0.007,45,35
632132,2019100206,0.001,0.3,0.005,0.009,39,26
632132,2019100207,0.001,0.3,0.004,0.009,39,29
632132,2019100208,0.001,0.3,0.004,0.012,38,24
632132,2019100209,0.001,0.3,0.012,0.015,39,31
632132,2019100210,0.001,0.3,0.018,0.013,53,36
632132,2019100211,0.001,0.3,0.015,0.018,58,42
632132,2019100212,0.001,0.3,0.018,0.019,61,47
632132,2019100213,0.001,0.4,0.016,0.02,60,47
632132,2019100214,0.001,0.4,0.014,0.02,50,36
632132,2019100215,0.002,0.6,0.005,0.022,40,35
632132,2019100216,0.002,0.5,0.005,0.022,29,26
632132,2019100217,0.001,0.3,0.02,0.016,24,21
632132,2019100218,0.001,0.3,0.017,0.018,21,15
632132,2019100219,0.001,0.2,0.016,0.019,14,13
632132,2019100220,0.001,0.2,0.025,0.013,12,9
632132,2019100221,0.001,0.2,0.034,0.005,12,11
632132,2019100222,0.001,0.2,0.025,0.004,16,11
632132,2019100223,0.001,0.2,0.024,0.001,17,8
632132,2019100224,0.001,0.2,0.025,0.001,14,6
632132,2019100301,0.001,0.2,0.024,0.002,11,6
632132,2019100302,0.001,0.1,0.027,0.001,11,4
632132,2019100303,0.001,0.1,0.028,0.001,14,6
632132,2019100304,0.001,0.1,0.029,0.001,12,6
632132,2019100305,0.001,0.2,0.032,0.001,14,4
632132,2019100306,0.001,0.2,0.034,0.001,14,3
632132,2019100307,0.001,0.2,0.034,0.001,16,3
632132,2019100308,0.001,0.1,0.033,0.001,17,7
632132,2019100309,0.001,0.2,0.032,0.001,36,9
632132,2019100310,0.001,0.2,0.037,0.001,32,10
